TIMESTAMP,num_prefill_tokens,num_decode_tokens,arrived_at
1970-01-04 12:08:46.332387,979,16,526.3323874163008
1970-01-04 12:08:46.928506,756,2,526.9285060355377
1970-01-04 12:08:47.111344,1403,20,527.1113435403456
1970-01-04 12:08:47.828633,208,324,527.8286330685936
1970-01-04 12:08:47.880964,5,23,527.8809643733607
1970-01-04 12:08:48.108670,16,104,528.1086695651908
1970-01-04 12:08:48.222966,467,17,528.222966379932
1970-01-04 12:08:48.749205,1594,148,528.7492053589935
1970-01-04 12:08:48.798614,318,15,528.7986144137282
1970-01-04 12:08:49.029874,130,137,529.0298742641414
1970-01-04 12:08:49.177925,772,656,529.1779253301677
1970-01-04 12:08:49.500629,876,440,529.5006289514306
1970-01-04 12:08:49.697486,1692,6,529.6974863292004
1970-01-04 12:08:50.257748,1457,49,530.2577482767967
1970-01-04 12:08:50.269124,948,7,530.2691238566065
1970-01-04 12:08:50.728592,1236,149,530.7285918392727
1970-01-04 12:08:50.848412,368,18,530.8484121703225
1970-01-04 12:08:50.991472,475,217,530.9914722173877
1970-01-04 12:08:51.727800,60,39,531.7277998734851
1970-01-04 12:08:53.151253,1780,6,533.1512532291418
1970-01-04 12:08:53.325243,1282,17,533.3252427540277
1970-01-04 12:08:54.126769,876,50,534.1267690226904
1970-01-04 12:08:54.176965,602,2,534.1769654298131
1970-01-04 12:08:54.636427,206,1398,534.6364268325294
1970-01-04 12:08:55.272053,715,13,535.2720529390159
1970-01-04 12:08:55.349574,711,239,535.3495736855806
1970-01-04 12:08:55.603347,357,23,535.6033474192374
1970-01-04 12:08:56.623779,1183,15,536.6237786877957
1970-01-04 12:08:56.673765,754,236,536.6737647503053
1970-01-04 12:08:56.682113,748,19,536.6821131388235
1970-01-04 12:08:57.090354,1544,34,537.0903540043188
1970-01-04 12:08:57.351781,165,763,537.3517806421919
1970-01-04 12:08:58.084537,131,185,538.0845374601745
1970-01-04 12:08:59.259341,488,331,539.2593413491046
1970-01-04 12:08:59.421840,362,338,539.4218403639907
1970-01-04 12:08:59.646610,1101,14,539.6466099807908
1970-01-04 12:08:59.951095,353,2,539.951095239999
1970-01-04 12:09:00.356626,128,460,540.3566264946907
1970-01-04 12:09:02.242831,1214,193,542.2428310155694
1970-01-04 12:09:02.789168,1542,192,542.7891683891094
1970-01-04 12:09:03.014794,1204,6,543.0147941919435
1970-01-04 12:09:03.154776,827,33,543.1547757081256
1970-01-04 12:09:04.477583,1353,13,544.477582576452
1970-01-04 12:09:04.544170,1356,124,544.5441700049528
1970-01-04 12:09:05.126531,1397,28,545.126531422132
1970-01-04 12:09:06.313068,334,55,546.313067691347
1970-01-04 12:09:06.812554,795,10,546.8125543180557
1970-01-04 12:09:07.063986,1116,347,547.0639862573928
1970-01-04 12:09:07.165418,283,7,547.1654184955748
1970-01-04 12:09:07.374806,952,38,547.3748064009184
1970-01-04 12:09:07.935787,11,272,547.9357870889793
1970-01-04 12:09:08.415098,1534,39,548.4150978186441
1970-01-04 12:09:09.617730,1744,82,549.6177301364835
1970-01-04 12:09:10.539495,532,739,550.5394951354452
1970-01-04 12:09:11.313730,1717,48,551.3137301813804
1970-01-04 12:09:12.421935,125,337,552.4219348900369
1970-01-04 12:09:12.569788,1833,9,552.5697884560417
1970-01-04 12:09:12.780659,49,254,552.7806590663017
1970-01-04 12:09:12.999111,20,13,552.9991114972307
1970-01-04 12:09:13.374885,226,293,553.3748852764455
1970-01-04 12:09:13.879241,343,278,553.8792408623169
1970-01-04 12:09:14.033699,764,21,554.033698726776
1970-01-04 12:09:14.042684,1391,16,554.0426835747506
1970-01-04 12:09:14.275612,26,216,554.2756117739038
1970-01-04 12:09:14.444267,1188,12,554.4442666593392
1970-01-04 12:09:15.747353,1012,64,555.7473533616911
1970-01-04 12:09:16.749239,378,14,556.749239371083
1970-01-04 12:09:17.649049,11,251,557.6490494068852
1970-01-04 12:09:18.132903,209,13,558.1329030343672
1970-01-04 12:09:18.325833,342,460,558.3258334970254
1970-01-04 12:09:18.689698,6,33,558.6896980806557
1970-01-04 12:09:19.461637,1121,463,559.461637111818
1970-01-04 12:09:19.509097,1174,397,559.5090966188816
1970-01-04 12:09:20.247303,793,762,560.2473031595717
1970-01-04 12:09:20.266527,849,13,560.2665267936736
1970-01-04 12:09:21.041434,389,280,561.0414343851958
1970-01-04 12:09:21.794802,379,701,561.7948015305111
1970-01-04 12:09:21.818735,1537,340,561.8187348708598
1970-01-04 12:09:22.269756,1428,45,562.2697555858376
1970-01-04 12:09:22.588871,1034,106,562.5888711990227
1970-01-04 12:09:22.673951,1086,601,562.6739510325201
1970-01-04 12:09:22.747374,671,28,562.747374398747
1970-01-04 12:09:23.425750,742,31,563.4257503704317
1970-01-04 12:09:23.809119,1214,6,563.809118925402
1970-01-04 12:09:25.671743,260,264,565.6717434049256
1970-01-04 12:09:27.514598,543,462,567.5145980553067
1970-01-04 12:09:29.761624,905,2,569.7616241940925
1970-01-04 12:09:29.819344,125,27,569.8193436607098
1970-01-04 12:09:31.092377,1230,21,571.0923771201132
1970-01-04 12:09:31.220591,681,670,571.2205908974274
1970-01-04 12:09:31.500765,351,252,571.5007650585327
1970-01-04 12:09:32.148248,808,5,572.1482477127088
1970-01-04 12:09:32.252330,767,17,572.2523299940844
1970-01-04 12:09:32.634240,468,34,572.6342403885552
1970-01-04 12:09:32.728215,294,280,572.7282151603436
1970-01-04 12:09:32.778792,827,32,572.7787919609368
1970-01-04 12:09:32.835446,1144,10,572.8354458263539
1970-01-04 12:09:33.037779,7,366,573.0377794868251
1970-01-04 12:09:33.039912,1075,8,573.039912380232
1970-01-04 12:09:33.292772,315,306,573.292772366685
1970-01-04 12:09:33.791621,1089,63,573.7916207842459
1970-01-04 12:09:34.026429,307,20,574.0264291184948
1970-01-04 12:09:34.067435,662,16,574.0674348359196
1970-01-04 12:09:34.097030,924,12,574.0970302618657
1970-01-04 12:09:34.246009,620,449,574.2460092461547
1970-01-04 12:09:34.330810,410,14,574.330810086009
1970-01-04 12:09:35.864581,879,659,575.8645812523068
1970-01-04 12:09:35.939538,1185,24,575.9395377329382
1970-01-04 12:09:36.687940,197,282,576.6879400235384
1970-01-04 12:09:37.091209,268,10,577.0912086260508
1970-01-04 12:09:37.476266,1805,9,577.4762660515047
1970-01-04 12:09:37.804314,700,8,577.8043141832956
1970-01-04 12:09:39.435000,1348,425,579.4349998060786
1970-01-04 12:09:39.641771,532,252,579.6417713174384
1970-01-04 12:09:40.350696,1051,24,580.3506955149662
1970-01-04 12:09:40.721138,570,870,580.7211376319824
1970-01-04 12:09:40.951343,776,87,580.9513432339696
1970-01-04 12:09:42.373744,1484,265,582.3737436175119
1970-01-04 12:09:42.790699,1564,7,582.790698814249
1970-01-04 12:09:42.848575,500,208,582.8485746454251
1970-01-04 12:09:43.095657,65,30,583.0956573396676
1970-01-04 12:09:43.791129,403,10,583.7911285964217
1970-01-04 12:09:44.332086,9,176,584.3320857608263
1970-01-04 12:09:45.466256,179,176,585.4662563919394
1970-01-04 12:09:45.603520,426,252,585.6035199685144
1970-01-04 12:09:46.252488,41,370,586.2524883589978
1970-01-04 12:09:46.534068,1442,165,586.5340678189773
1970-01-04 12:09:46.923737,352,4,586.923736511609
1970-01-04 12:09:48.341853,700,7,588.3418533954183
1970-01-04 12:09:50.114178,1800,28,590.1141783905731
1970-01-04 12:09:51.018198,719,10,591.018197566973
1970-01-04 12:09:51.221570,268,17,591.2215700453505
1970-01-04 12:09:52.221154,211,193,592.2211535238341
1970-01-04 12:09:52.686431,1017,14,592.6864313733599
1970-01-04 12:09:52.943397,543,445,592.9433974395873
1970-01-04 12:09:52.960036,351,392,592.9600361107296
1970-01-04 12:09:53.632143,832,229,593.6321427104909
1970-01-04 12:09:53.950939,1512,240,593.9509391602833
1970-01-04 12:09:54.656155,98,429,594.6561553846253
1970-01-04 12:09:55.286289,155,58,595.286288719093
1970-01-04 12:09:56.007560,1104,12,596.0075601053012
1970-01-04 12:09:56.171037,1977,22,596.171036952651
1970-01-04 12:09:56.908609,766,447,596.9086090217085
1970-01-04 12:09:57.272471,865,278,597.2724706273808
1970-01-04 12:09:57.565579,724,1094,597.5655786951613
1970-01-04 12:09:58.079552,551,13,598.0795524546413
1970-01-04 12:09:58.089422,641,596,598.0894222056979
1970-01-04 12:09:58.138765,416,55,598.1387653255085
1970-01-04 12:09:58.296736,363,33,598.2967364031981
1970-01-04 12:10:00.159118,875,153,600.1591182714957
1970-01-04 12:10:00.227931,1178,102,600.2279307640426
1970-01-04 12:10:00.411413,1606,21,600.4114132618787
1970-01-04 12:10:00.435369,127,302,600.4353686439886
1970-01-04 12:10:00.619311,282,23,600.6193106843926
1970-01-04 12:10:00.795833,1009,437,600.7958329376831
1970-01-04 12:10:02.137013,592,4,602.137013136042
1970-01-04 12:10:02.989733,106,11,602.9897330291471
1970-01-04 12:10:03.210306,1591,68,603.2103063719871
1970-01-04 12:10:03.221772,1016,11,603.2217719594078
1970-01-04 12:10:04.034591,907,98,604.0345905594033
1970-01-04 12:10:04.528482,220,189,604.5284821697959
1970-01-04 12:10:04.604050,627,10,604.6040499646366
1970-01-04 12:10:07.136365,1748,105,607.1363650812864
1970-01-04 12:10:07.184648,860,170,607.1846484752142
1970-01-04 12:10:08.107285,522,83,608.1072851548984
1970-01-04 12:10:08.266607,560,175,608.2666072648819
1970-01-04 12:10:08.527890,330,314,608.5278897095553
1970-01-04 12:10:09.253364,8,232,609.2533638778254
1970-01-04 12:10:09.770702,340,56,609.7707024164041
1970-01-04 12:10:11.040844,1030,161,611.0408444845568
1970-01-04 12:10:11.484542,26,3,611.4845424933953
1970-01-04 12:10:11.531596,1183,146,611.5315963526282
1970-01-04 12:10:12.517780,1105,792,612.5177798968492
1970-01-04 12:10:13.187956,33,46,613.1879563830463
1970-01-04 12:10:13.756800,495,1269,613.7567998466802
1970-01-04 12:10:13.782048,93,320,613.7820483436735
1970-01-04 12:10:14.012700,65,147,614.0126997409841
1970-01-04 12:10:14.096469,334,1539,614.0964688684614
1970-01-04 12:10:14.885238,780,79,614.8852377982654
1970-01-04 12:10:15.436432,1817,10,615.4364315969706
1970-01-04 12:10:16.417572,497,1000,616.4175720720175
1970-01-04 12:10:17.971151,741,317,617.9711512056984
1970-01-04 12:10:18.652538,917,9,618.6525380814605
1970-01-04 12:10:21.009392,1581,12,621.009391884873
1970-01-04 12:10:21.445467,48,305,621.44546705055
1970-01-04 12:10:21.462764,1417,186,621.4627637178512
1970-01-04 12:10:21.469326,1067,136,621.4693255662073
1970-01-04 12:10:21.660735,75,96,621.6607350405708
1970-01-04 12:10:22.453546,68,352,622.4535460958999
1970-01-04 12:10:23.372824,1416,257,623.372824384236
1970-01-04 12:10:24.853692,788,28,624.8536921310229
1970-01-04 12:10:24.884476,1340,12,624.8844755234888
1970-01-04 12:10:24.905319,1118,5,624.9053189250311
1970-01-04 12:10:26.023085,52,275,626.0230845081958
1970-01-04 12:10:26.189444,1235,8,626.189443652225
1970-01-04 12:10:26.562663,2,1069,626.5626628028091
1970-01-04 12:10:28.410622,751,30,628.4106215706521
1970-01-04 12:10:28.644484,1585,15,628.6444837243527
1970-01-04 12:10:29.145617,691,36,629.1456171301181
1970-01-04 12:10:29.379808,93,674,629.3798080506635
1970-01-04 12:10:30.048086,378,21,630.0480856874605
1970-01-04 12:10:30.391021,1594,318,630.3910214959162
1970-01-04 12:10:30.514991,320,363,630.5149909203099
1970-01-04 12:10:30.659677,1290,72,630.6596773327166
1970-01-04 12:10:30.796128,1146,362,630.7961280025514
1970-01-04 12:10:31.143544,1084,93,631.1435436274687
1970-01-04 12:10:31.698817,934,13,631.6988166607671
1970-01-04 12:10:33.061757,1915,131,633.0617574598971
1970-01-04 12:10:33.603223,259,161,633.6032229489443
1970-01-04 12:10:34.297881,601,92,634.2978810075181
1970-01-04 12:10:34.382469,43,176,634.382469157538
1970-01-04 12:10:34.596643,228,14,634.5966428502622
1970-01-04 12:10:34.840785,833,164,634.8407847969058
1970-01-04 12:10:35.370876,592,458,635.3708757456614
1970-01-04 12:10:35.531252,142,225,635.5312521991236
1970-01-04 12:10:35.696458,91,9,635.696458499247
1970-01-04 12:10:35.897549,159,2,635.8975485324199
1970-01-04 12:10:36.657467,1224,433,636.6574673323822
1970-01-04 12:10:37.051423,7,229,637.0514234858879
1970-01-04 12:10:37.087200,213,33,637.0872001022941
1970-01-04 12:10:37.124447,299,6,637.1244467356468
1970-01-04 12:10:37.336598,355,195,637.3365977379767
1970-01-04 12:10:38.001724,43,8,638.0017237797025
1970-01-04 12:10:38.535184,1858,25,638.5351843343279
1970-01-04 12:10:39.097900,847,775,639.0979002425624
1970-01-04 12:10:39.764240,453,11,639.7642402668475
1970-01-04 12:10:39.918978,159,84,639.9189776680269
1970-01-04 12:10:40.282242,97,197,640.282241784781
1970-01-04 12:10:40.640570,1339,192,640.6405703917698
1970-01-04 12:10:41.255730,1443,223,641.2557297924355
1970-01-04 12:10:42.692781,751,183,642.6927810671931
1970-01-04 12:10:42.841680,462,971,642.8416799075635
1970-01-04 12:10:43.562319,270,22,643.5623190619947
1970-01-04 12:10:44.055450,720,821,644.0554495959983
1970-01-04 12:10:44.452280,1538,297,644.4522802644991
1970-01-04 12:10:45.133935,623,413,645.1339354441385
1970-01-04 12:10:46.451871,473,608,646.4518707648316
1970-01-04 12:10:46.468959,1423,11,646.468959441478
1970-01-04 12:10:46.541858,128,18,646.5418576791407
1970-01-04 12:10:47.187236,175,19,647.1872359307479
1970-01-04 12:10:47.227241,1607,30,647.2272410322703
1970-01-04 12:10:47.559093,1058,228,647.5590929111161
1970-01-04 12:10:47.672594,1754,11,647.6725936579692
1970-01-04 12:10:47.819159,1606,15,647.8191594420593
1970-01-04 12:10:48.372360,686,293,648.3723601934018
1970-01-04 12:10:48.386375,1374,69,648.3863752620024
1970-01-04 12:10:49.330872,204,377,649.3308719665662
1970-01-04 12:10:49.599603,7,1815,649.599602840379
1970-01-04 12:10:49.918664,1463,22,649.9186635310182
1970-01-04 12:10:50.273696,196,1277,650.2736957887712
1970-01-04 12:10:50.747832,37,882,650.7478315100353
1970-01-04 12:10:50.941158,1043,8,650.9411577343061
1970-01-04 12:10:50.989885,648,309,650.9898854227498
1970-01-04 12:10:51.165100,851,12,651.1650997775686
1970-01-04 12:10:51.249257,44,1087,651.249256882795
1970-01-04 12:10:51.620562,1439,14,651.6205623526291
1970-01-04 12:10:51.795542,851,572,651.7955418282406
1970-01-04 12:10:53.245456,192,255,653.2454556189882
1970-01-04 12:10:54.787677,1933,17,654.7876772338577
1970-01-04 12:10:55.230153,476,442,655.230152820507
1970-01-04 12:10:55.669476,889,370,655.6694760124556
1970-01-04 12:10:57.601026,597,239,657.6010264794982
1970-01-04 12:10:58.598913,411,368,658.5989128191973
1970-01-04 12:10:59.261069,1416,359,659.2610693746891
1970-01-04 12:10:59.433084,653,63,659.4330835705158
1970-01-04 12:10:59.641074,289,3,659.6410742008042
1970-01-04 12:10:59.743807,861,89,659.7438071212653
1970-01-04 12:11:00.049073,33,201,660.0490725941495
1970-01-04 12:11:02.171458,478,275,662.1714582401968
1970-01-04 12:11:03.283292,810,26,663.2832915259459
1970-01-04 12:11:03.340873,2020,20,663.3408730048818
1970-01-04 12:11:03.352536,1219,13,663.3525360885551
1970-01-04 12:11:04.398961,1492,16,664.3989606554846
1970-01-04 12:11:04.751142,1319,655,664.7511415649221
1970-01-04 12:11:04.853259,786,28,664.8532585659503
1970-01-04 12:11:05.365165,1137,30,665.3651647934227
1970-01-04 12:11:05.837600,1246,41,665.8375998329719
1970-01-04 12:11:05.897123,549,316,665.8971226636884
1970-01-04 12:11:06.034524,547,873,666.0345238127854
1970-01-04 12:11:06.062848,1059,89,666.0628476289759
1970-01-04 12:11:06.170526,161,206,666.1705256786954
1970-01-04 12:11:06.235401,14,85,666.2354014667245
1970-01-04 12:11:06.333561,1740,5,666.3335612185643
1970-01-04 12:11:06.862323,892,322,666.8623231585838
1970-01-04 12:11:06.885531,365,57,666.885530860525
1970-01-04 12:11:06.934639,310,337,666.9346386664207
1970-01-04 12:11:07.000500,1055,15,667.0004996476265
1970-01-04 12:11:07.174483,251,82,667.1744830930967
1970-01-04 12:11:07.336719,1672,16,667.3367191001495
1970-01-04 12:11:07.471328,517,19,667.471327869129
1970-01-04 12:11:08.106045,510,7,668.1060447981015
1970-01-04 12:11:10.952247,1866,6,670.9522470312523
1970-01-04 12:11:11.301286,583,2,671.3012857840713
1970-01-04 12:11:12.620614,418,537,672.6206138384331
1970-01-04 12:11:12.851559,516,111,672.8515586205934
1970-01-04 12:11:12.903130,1051,22,672.9031303502542
1970-01-04 12:11:13.143385,1559,92,673.1433848158684
1970-01-04 12:11:13.303914,191,77,673.3039143864395
1970-01-04 12:11:13.614793,117,73,673.6147931451492
1970-01-04 12:11:14.104006,937,198,674.1040055693197
1970-01-04 12:11:14.386581,247,16,674.3865806017234
1970-01-04 12:11:15.637251,556,125,675.6372505353035
1970-01-04 12:11:16.625036,274,16,676.625035776606
1970-01-04 12:11:17.178447,647,93,677.1784467989131
1970-01-04 12:11:17.485979,266,21,677.4859791075496
1970-01-04 12:11:17.550529,889,17,677.5505292125999
1970-01-04 12:11:17.781780,1141,29,677.7817798398692
1970-01-04 12:11:18.338924,549,87,678.338924204504
1970-01-04 12:11:18.492210,727,418,678.4922099818713
1970-01-04 12:11:18.542405,1476,70,678.542404980629
1970-01-04 12:11:19.632628,311,103,679.6326283350869
1970-01-04 12:11:20.197020,1205,49,680.1970199379363
1970-01-04 12:11:20.633697,1183,8,680.6336965979744
1970-01-04 12:11:21.352608,8,271,681.3526079877579
1970-01-04 12:11:22.178086,606,35,682.178085870976
1970-01-04 12:11:22.480075,680,24,682.4800747210728
1970-01-04 12:11:23.453887,1106,9,683.453887284768
1970-01-04 12:11:24.588488,1462,134,684.5884880552741
1970-01-04 12:11:24.733328,1736,19,684.7333281895178
1970-01-04 12:11:25.160910,1246,517,685.1609095905619
1970-01-04 12:11:25.502752,523,254,685.5027522626965
1970-01-04 12:11:25.855700,27,64,685.8556999352193
1970-01-04 12:11:27.124364,992,414,687.1243635404131
1970-01-04 12:11:27.290816,517,8,687.2908161049619
1970-01-04 12:11:29.165285,871,181,689.16528539088
1970-01-04 12:11:30.227744,1480,81,690.2277437333021
1970-01-04 12:11:30.508349,461,10,690.5083489495756
1970-01-04 12:11:31.285834,736,376,691.28583422911
1970-01-04 12:11:31.955796,796,12,691.9557958418059
1970-01-04 12:11:32.473683,56,99,692.4736827470924
1970-01-04 12:11:32.649874,559,9,692.649873938098
1970-01-04 12:11:32.749859,200,41,692.7498588991434
1970-01-04 12:11:33.258797,1071,12,693.258797302547
1970-01-04 12:11:34.105124,816,339,694.1051238860806
1970-01-04 12:11:34.112615,859,9,694.112614772479
1970-01-04 12:11:34.583229,333,183,694.5832291173367
1970-01-04 12:11:34.850640,1284,20,694.8506403639918
1970-01-04 12:11:35.894592,4,32,695.8945915321696
1970-01-04 12:11:36.071886,388,14,696.0718856601379
1970-01-04 12:11:36.365740,867,15,696.3657395948109
1970-01-04 12:11:36.696312,1662,12,696.6963116201536
1970-01-04 12:11:36.765493,322,47,696.7654929192337
1970-01-04 12:11:37.335961,734,63,697.3359605222928
1970-01-04 12:11:38.147281,8,128,698.1472806617626
1970-01-04 12:11:38.174551,548,535,698.1745509246269
1970-01-04 12:11:38.332013,816,339,698.3320130091267
1970-01-04 12:11:38.349744,1968,11,698.3497443352512
1970-01-04 12:11:39.783348,1612,38,699.7833483380452
1970-01-04 12:11:40.286260,1531,27,700.286260286221
1970-01-04 12:11:41.808463,1015,147,701.8084633043961
1970-01-04 12:11:42.155072,302,284,702.1550722025164
1970-01-04 12:11:42.895568,336,19,702.895567922959
1970-01-04 12:11:43.109998,262,133,703.1099982967875
1970-01-04 12:11:43.309621,425,547,703.3096214643731
1970-01-04 12:11:43.526877,1473,305,703.5268767115002
1970-01-04 12:11:44.017181,1742,26,704.0171813996789
1970-01-04 12:11:44.220808,12,100,704.2208079212494
1970-01-04 12:11:45.275101,1160,74,705.2751011220055
1970-01-04 12:11:47.145201,644,202,707.1452005982342
1970-01-04 12:11:47.159326,352,262,707.1593258602762
1970-01-04 12:11:47.257705,55,447,707.2577049524041
1970-01-04 12:11:47.312135,1330,17,707.3121347118597
1970-01-04 12:11:47.331923,1375,4,707.3319233201498
1970-01-04 12:11:47.450065,16,18,707.4500651644377
1970-01-04 12:11:47.720705,1483,411,707.7207045266013
1970-01-04 12:11:48.549937,654,27,708.5499369706076
1970-01-04 12:11:48.664590,771,10,708.6645895870718
1970-01-04 12:11:48.975954,932,945,708.9759543528573
1970-01-04 12:11:50.189133,1725,12,710.1891329752916
1970-01-04 12:11:50.692108,1070,469,710.6921079522413
1970-01-04 12:11:51.423481,347,297,711.4234811385386
1970-01-04 12:11:51.789524,651,206,711.7895240925496
1970-01-04 12:11:53.588666,266,2,713.5886656841225
1970-01-04 12:11:53.994764,397,7,713.9947641499855
1970-01-04 12:11:54.016057,108,220,714.0160573433867
1970-01-04 12:11:54.116915,87,46,714.1169145890491
1970-01-04 12:11:54.354086,733,665,714.3540864703095
1970-01-04 12:11:54.774424,1009,697,714.7744241944653
1970-01-04 12:11:55.450130,154,634,715.4501300152053
1970-01-04 12:11:55.693731,308,10,715.6937310172954
1970-01-04 12:11:56.259708,694,82,716.2597083558067
1970-01-04 12:11:56.972863,157,114,716.9728633398049
1970-01-04 12:11:57.147328,439,222,717.1473280046253
1970-01-04 12:11:58.919298,1460,55,718.9192982591411
1970-01-04 12:11:59.398769,837,1089,719.3987685053651
1970-01-04 12:12:00.371850,991,15,720.3718498722627
1970-01-04 12:12:00.742954,1307,264,720.742954048663
1970-01-04 12:12:01.361587,536,257,721.3615865203107
1970-01-04 12:12:02.034521,1570,47,722.0345210380376
1970-01-04 12:12:03.126485,488,75,723.1264845247508
1970-01-04 12:12:03.200967,434,27,723.2009670357683
1970-01-04 12:12:03.574492,864,38,723.5744924454749
1970-01-04 12:12:03.830162,1735,259,723.8301624993471
1970-01-04 12:12:05.003199,36,98,725.0031989348506
1970-01-04 12:12:05.053959,847,609,725.0539588753924
1970-01-04 12:12:06.905289,228,232,726.905289411205
1970-01-04 12:12:07.857545,1452,56,727.85754480245
1970-01-04 12:12:07.892605,1450,453,727.8926046703486
1970-01-04 12:12:08.201286,1615,21,728.2012863729391
1970-01-04 12:12:08.779246,1693,302,728.7792463138765
1970-01-04 12:12:09.391813,948,14,729.3918128790137
1970-01-04 12:12:10.475118,42,52,730.4751184849481
1970-01-04 12:12:11.210554,325,15,731.2105540582459
1970-01-04 12:12:11.380800,545,717,731.3807999867395
1970-01-04 12:12:11.696238,158,26,731.6962384515961
1970-01-04 12:12:12.249355,237,2,732.2493553130593
1970-01-04 12:12:12.317473,497,300,732.3174727591382
1970-01-04 12:12:12.416060,1563,304,732.4160602421879
1970-01-04 12:12:12.715915,860,6,732.7159154135829
1970-01-04 12:12:12.877823,623,65,732.8778226487262
1970-01-04 12:12:13.785051,92,35,733.7850511571895
1970-01-04 12:12:14.188507,302,307,734.1885068775817
1970-01-04 12:12:14.384498,1360,11,734.3844984111844
1970-01-04 12:12:15.248211,673,4,735.2482105311406
1970-01-04 12:12:15.995243,293,16,735.9952425649084
1970-01-04 12:12:18.925501,1076,366,738.9255009355896
1970-01-04 12:12:19.784623,1386,8,739.7846234120681
1970-01-04 12:12:20.029293,45,409,740.0292930635752
1970-01-04 12:12:20.091643,378,2,740.091643391926
1970-01-04 12:12:20.931230,423,143,740.9312297618512
1970-01-04 12:12:20.959398,441,14,740.9593979459836
1970-01-04 12:12:21.156518,103,1167,741.1565180580893
1970-01-04 12:12:22.309642,974,275,742.309642060771
1970-01-04 12:12:23.789973,18,85,743.7899728623538
1970-01-04 12:12:24.257731,1047,121,744.2577309395938
1970-01-04 12:12:24.791140,854,202,744.7911399417121
1970-01-04 12:12:24.810972,1792,196,744.8109717258035
1970-01-04 12:12:25.141274,1328,248,745.141273668651
1970-01-04 12:12:25.503135,1028,66,745.5031352457106
1970-01-04 12:12:25.693155,1228,59,745.6931549491418
1970-01-04 12:12:25.725641,1756,251,745.7256409148858
1970-01-04 12:12:25.844474,21,444,745.8444738602043
1970-01-04 12:12:26.047053,995,283,746.0470530396967
1970-01-04 12:12:26.308164,268,14,746.3081643004905
1970-01-04 12:12:26.716786,1464,422,746.7167864645183
1970-01-04 12:12:27.302635,676,356,747.3026349210104
1970-01-04 12:12:27.477349,159,666,747.4773485171278
1970-01-04 12:12:27.659711,875,292,747.6597106804157
1970-01-04 12:12:27.668802,855,73,747.668802386257
1970-01-04 12:12:27.687881,248,110,747.6878806594528
1970-01-04 12:12:27.824185,1649,22,747.8241850071176
1970-01-04 12:12:28.440421,1724,214,748.4404210715561
1970-01-04 12:12:28.892858,1514,363,748.8928578307801
1970-01-04 12:12:29.564291,960,462,749.564290557236
1970-01-04 12:12:30.234000,1502,134,750.2339997541678
1970-01-04 12:12:31.121721,909,444,751.1217211312264
1970-01-04 12:12:31.704170,1056,13,751.7041698453035
1970-01-04 12:12:33.470457,733,430,753.4704568985153
1970-01-04 12:12:34.517728,21,313,754.5177281011539
1970-01-04 12:12:34.921670,853,32,754.9216700864622
1970-01-04 12:12:35.327208,1841,45,755.3272082342319
1970-01-04 12:12:35.343148,619,9,755.3431478558429
1970-01-04 12:12:38.323796,657,9,758.3237958533003
1970-01-04 12:12:38.388287,1437,352,758.3882873738916
1970-01-04 12:12:39.004703,55,14,759.0047033336766
1970-01-04 12:12:39.791197,653,87,759.791196758
1970-01-04 12:12:40.004635,16,103,760.0046347971862
1970-01-04 12:12:40.104848,1840,12,760.1048479817531
1970-01-04 12:12:40.152383,355,243,760.1523833237095
1970-01-04 12:12:40.783576,943,88,760.7835759512059
1970-01-04 12:12:41.059084,6,76,761.0590837341804
1970-01-04 12:12:41.630868,1872,20,761.6308675504756
1970-01-04 12:12:42.759970,1302,738,762.7599699177521
1970-01-04 12:12:42.832431,381,14,762.832430649501
1970-01-04 12:12:43.982337,1193,2,763.9823366956322
1970-01-04 12:12:44.224802,213,21,764.2248021858443
1970-01-04 12:12:44.391306,406,14,764.3913062745934
1970-01-04 12:12:45.701385,1306,24,765.7013848571805
1970-01-04 12:12:47.837412,257,13,767.8374122763765
1970-01-04 12:12:47.938788,1362,179,767.9387881764336
1970-01-04 12:12:48.427727,234,19,768.4277269883897
1970-01-04 12:12:48.479203,318,11,768.479202965348
1970-01-04 12:12:48.960317,1720,23,768.9603170132785
1970-01-04 12:12:49.763186,1181,93,769.763185991892
1970-01-04 12:12:50.290542,839,390,770.2905423302301
1970-01-04 12:12:50.537463,436,419,770.5374633282493
1970-01-04 12:12:50.758260,27,338,770.7582604998278
1970-01-04 12:12:50.986571,187,15,770.9865705253306
1970-01-04 12:12:51.393837,265,57,771.3938370319574
1970-01-04 12:12:52.369110,570,257,772.3691102477449
1970-01-04 12:12:53.578714,768,17,773.5787137352179
1970-01-04 12:12:53.603864,1076,648,773.6038637252904
1970-01-04 12:12:53.695490,389,12,773.6954895212473
1970-01-04 12:12:53.749906,564,9,773.7499060587629
1970-01-04 12:12:53.848122,902,27,773.8481215418652
1970-01-04 12:12:54.042671,409,71,774.0426713629765
1970-01-04 12:12:54.365550,32,8,774.3655498187537
1970-01-04 12:12:54.819400,677,104,774.8193999624218
1970-01-04 12:12:55.421594,1031,948,775.4215938402538
1970-01-04 12:12:56.431098,346,370,776.4310975843665
1970-01-04 12:12:58.496438,226,15,778.4964380403192
1970-01-04 12:12:58.993465,197,51,778.993465039011
1970-01-04 12:12:59.846807,260,217,779.8468066001865
1970-01-04 12:13:00.534922,146,551,780.5349222109609
